image_url,cx,cy,r,type,count
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1412,978,23.0,3,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1406,927,20.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1401,710,25.0,2,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1404,664,18.888,1,9
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1396,598,19.0,2,6
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1412,566,14.0,1,3
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1408,534,19.0,2,4
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1406,424,13.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1403,328,17.0,1,3
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1330,981,18.0,3,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1327,906,15.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1328,853,17.0,2,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1305,856,17.0,1,3
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1350,782,24.0,2,16
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1353,701,28.0,1,27
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1299,746,15.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1312,660,15.0,3,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1337,614,14.0,2,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1312,614,16.0,1,7
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1301,568,13.0,1,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1354,558,18.0,1,16
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1317,493,18.0,1,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1353,428,18.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1300,376,16.0,1,3
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1352,363,16.0,3,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1357,330,22.0,1,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1298,333,14.0,2,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1313,296,13.0,1,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1253,327,19.0,1,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1228,296,15.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1196,312,17.0,2,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1196,354,13.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1235,375,15.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1235,980,25.0,3,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1202,916,23.0,1,6
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1146,915,18.0,1,3
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1068,913,23.0,1,4
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1034,911,18.0,2,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1038,979,21.0,2,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1075,981,24.0,1,10
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1061,855,16.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1027,811,18.0,1,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1248,779,21.0,1,6
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1242,711,24.0,2,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1054,668,17.0,1,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1064,611,19.0,1,5
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1195,585,16.0,1,3
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1251,578,16.0,2,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1251,552,14.0,1,3
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1149,549,20.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1206,488,17.0,1,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1254,455,17.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1210,419,10.047,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1027,437,23.0,2,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1029,483,13.0,1,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1132,365,20.0,2,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1142,312,20.0,1,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,1024,360,17.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,974,454,20.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,820,461,15.0,1,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,874,600,14.0,1,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,816,559,17.0,1,3
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,966,701,22.0,1,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,817,648,19.0,2,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,939,913,16.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,854,938,18.0,1,2
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,643,914,16.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,763,821,21.0,2,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,383,893,21.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,604,746,14.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,749,730,16.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,314,635,15.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,761,594,28.0,1,32
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,612,450,16.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,562,486,16.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,615,356,14.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,409,357,15.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,308,451,14.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,257,444,13.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,230,497,19.0,1,
https://lh3.googleusercontent.com/d/16RCG99ggyCCcaoZxS6Wxk7Lk_sQZ4Wj-,201,307,15.0,1,
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,219,455,19.0,1,
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,427,368,17.0,1,2
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,375,458,19.0,1,
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,265,818,17.0,1,
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,273,853,14.0,1,
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,326,850,16.0,1,
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,316,908,16.0,1,
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1409,996,16.0,3,
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1404,961,12.0,1,3
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1404,929,19.0,2,2
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1357,928,15.0,1,
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1354,963,16.0,2,
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1351,991,17.0,3,3
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1144,996,12.0,1,
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1413,875,22.0,1,29
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1413,832,18.0,2,25
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1354,841,20.0,2,3
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1303,815,20.0,3,
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1357,777,21.0,1,6
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1302,766,21.0,2,3
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1299,726,16.0,1,3
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1341,686,15.0,2,
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1311,685,16.0,1,2
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1329,635,18.0,1,14
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1357,609,20.0,2,7
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1302,631,14.0,3,
https://lh3.googleusercontent.com/d/1SzTzmqgAEVAMVuGRAmzggP65cNrbv3tX,1304,595,14.0,2,2
